CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-20-01,SX,Alastair,1970,"2,250",1,"2,250",1.11,"2,493",2,4985,"2,092",29.20%,"7,078","2,186",30.50%,"7,171",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1971,"1,150",1,"1,150",1.11,"1,274",2,2548,"1,215",31.90%,"3,763","1,258",33.00%,"3,806",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1972,"4,000",1,"4,000",1.11,"4,431",2,8863,"4,097",30.60%,"12,960","4,540",33.90%,"13,402",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1973,"4,000",1,"4,000",1.11,"4,431",2,8863,"5,037",35.40%,"13,899","5,375",37.80%,"14,238",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1974,"1,750",1,"1,750",1.11,"1,939",2,3877,"2,522",38.40%,"6,399","2,683",40.90%,"6,561",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1975,600,1,600,1.11,665,2,1329,437,24.50%,"1,766",454,25.50%,"1,783",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1976,"3,000",1,"3,000",1.11,"3,324",2,6647,"3,211",31.60%,"9,858","3,506",34.50%,"10,153",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1977,"7,000",1,"7,000",1.11,"7,755",2,15510,"7,379",31.00%,"22,889","8,317",34.90%,"23,826",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1978,"9,000",1,"9,000",1.11,"9,971",2,19941,"9,808",31.30%,"29,749","11,366",36.30%,"31,307",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1979,"9,000",1,"9,000",1.11,"9,971",2,19941,"9,164",30.40%,"29,105","10,221",33.90%,"30,163",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1980,"15,000",1,"15,000",1.11,"16,618",2,33235,"13,269",25.60%,"46,504","18,526",35.80%,"51,762",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1981,900,1,900,1.11,997,2,1994,958,31.40%,"2,952","1,056",34.60%,"3,050",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1982,"4,750",1,"4,750",1.11,"5,262",2,10525,"6,915",37.60%,"17,440","7,854",42.70%,"18,379",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1983,"6,500",1,"6,500",1.11,"7,201",2,14402,"3,250",16.50%,"17,652","5,264",26.80%,"19,666",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1984,"4,000",1,"4,000",1.11,"4,431",2,8863,"3,380",25.80%,"12,242","4,220",32.30%,"13,082",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1985,"4,000",1,"4,000",1.11,"4,431",2,8863,"3,575",27.60%,"12,438","4,108",31.70%,"12,971",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1986,"10,500",1,"10,500",1.11,"11,632",2,23265,"8,577",24.40%,"31,842","11,951",33.90%,"35,216",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1987,"5,000",1,"5,000",1.11,"5,539",2,11078,"2,546",18.20%,"13,625","2,904",20.80%,"13,983",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1988,"6,500",1,"6,500",1.11,"7,201",2,14402,"8,399",34.30%,"22,801","10,102",41.20%,"24,504",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1989,"5,500",1.36,"7,466",1.11,"8,271",2,16543,"5,377",22.70%,"21,920","7,121",30.10%,"23,664",2,3.68,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1990,"5,000",1,"5,000",1.11,"5,539",2,11078,"4,352",25.80%,"15,430","5,791",34.30%,"16,869",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1991,"11,000",1,"11,000",1.11,"12,186",2,24373,"13,379",32.30%,"37,752","17,113",41.30%,"41,485",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1992,"8,000",1,"8,000",1.11,"8,863",2,17725,"13,875",40.40%,"31,601","16,657",48.40%,"34,382",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1993,"7,500",1,"7,500",1.11,"8,309",2,16618,"9,498",34.60%,"26,115","10,817",39.40%,"27,435",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1994,"6,500",1,"6,500",1.11,"7,201",2,14402,"6,249",27.10%,"20,651","8,646",37.50%,"23,048",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1995,"8,500",1,"8,500",1.11,"9,417",2,18833,"12,342",36.00%,"31,175","15,436",45.00%,"34,270",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1996,"12,500",1,"12,500",1.11,"13,848",2,27696,"20,343",39.70%,"48,039","23,507",45.90%,"51,203",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1997,"12,000",1,"12,000",1.11,"13,294",2,26588,"25,907",44.70%,"52,495","31,392",54.10%,"57,980",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1998,"9,250",1,"9,250",1.11,"10,248",2,20495,"5,623",19.60%,"26,118","8,143",28.40%,"28,638",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,1999,"2,500",1,"2,500",1.11,"2,770",2,5539,"1,272",17.80%,"6,811","1,590",22.30%,"7,129",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2000,"5,444",1,"5,444",1.11,"6,031",2,12063,"6,306",33.60%,"18,369","6,714",35.80%,"18,776",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2001,"8,842",1,"8,842",1.11,"9,795",2,19590,"5,715",21.60%,"25,306","6,822",25.80%,"26,412",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2002,"1,958",1,"1,958",1.11,"2,169",2,4337,"2,004",30.70%,"6,342","2,182",33.50%,"6,520",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2003,"29,153",1,"29,153",1.11,"32,297",2,64594,"13,192",16.20%,"77,787","16,943",20.80%,"81,538",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2004,"7,185",1,"7,185",1.11,"7,959",2,15919,"2,912",14.80%,"18,831","3,756",19.10%,"19,675",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2005,"6,002",1,"6,002",1.11,"6,649",2,13298,945,6.20%,"14,242","2,012",13.10%,"15,309",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2006,"5,175",1,"5,175",1.11,"5,733",2,11466,"2,494",17.50%,"13,960","2,760",19.40%,"14,226",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2007,"15,806",1,"15,806",1.11,"17,510",2,35021,"8,103",16.50%,"43,124","14,213",28.90%,"49,234",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2008,444,1,444,1.11,492,2,983,291,22.40%,"1,274",318,24.40%,"1,301",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2009,"13,310",1,"13,310",1.11,"14,745",2,29491,"1,872",5.70%,"31,362","3,199",9.80%,"32,690",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2010,"35,659",1,"35,659",1.11,"39,505",2,79009,"6,692",7.60%,"85,701","9,552",10.80%,"88,561",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2011,"19,958",1,"19,958",1.11,"22,110",2,44220,"8,598",15.60%,"52,819","11,018",19.90%,"55,238",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2012,"16,400",1,"16,400",1.11,"18,169",2,36337,"7,237",16.20%,"43,574","8,446",18.90%,"44,783",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2013,"13,740",1,"13,740",1.11,"15,221",2,30443,"1,730",5.20%,"32,173","2,518",7.60%,"32,961",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2014,"5,229",1,"5,229",1.11,"5,793",2,11586,"1,226",9.00%,"12,812","2,005",14.80%,"13,591",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2015,"10,640",1,"10,640",1.11,"11,787",2,23575,855,3.30%,"24,430","2,299",8.90%,"25,874",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2016,"30,025",1,"30,025",1.11,"33,263",2,66526,"6,104",7.60%,"72,630","13,906",17.30%,"80,432",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2017,"6,250",1,"6,250",1.11,"6,924",2,13848,130,0.90%,"13,978",761,5.20%,"14,609",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2018,"1,478",1,"1,478",1.11,"1,638",2,3275,170,4.70%,"3,445",334,9.20%,"3,609",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-01,SX,Alastair,2019,"1,942",1,"1,942",1.11,"2,151",2,4302,252,4.90%,"4,554",855,16.60%,"5,157",2,5,4.51,Alastair,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1954,,,,,,,,,,,,,,,,,,,,4
SX_L-20-05,SX,Johnston,1955,,,,,,,,,,,,,,,,,,,,4
SX_L-20-05,SX,Johnston,1956,,,,,,,,,,,,,,,,,,,,4
SX_L-20-05,SX,Johnston,1957,,,,,,,,,,,,,,,,,,,,4
SX_L-20-05,SX,Johnston,1958,,,,,,,,,,,,,,,,,,,,4
SX_L-20-05,SX,Johnston,1959,,,,,,,,,,,,,,,,,,,,4
SX_L-20-05,SX,Johnston,1960,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1961,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1962,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1963,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1964,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1965,2,1,2,1,2,2,4,2,29.60%,6,3,40.20%,7,1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1966,25,1,25,1,25,2,50,60,52.70%,110,63,55.80%,113,1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1967,750,1,750,1,750,2,1500,"2,017",52.10%,"3,517","2,371",61.20%,"3,871",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1968,750,1,750,1,750,2,1500,"1,659",50.60%,"3,159","1,775",54.20%,"3,275",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1969,400,1,400,1,400,2,800,581,40.30%,"1,381",642,44.50%,"1,442",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1970,"3,500",1,"3,500",1,"3,500",2,7000,"5,454",43.00%,"12,454","5,698",44.90%,"12,698",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1971,"5,000",1,"5,000",1,"5,000",2,10000,"9,152",47.00%,"19,152","9,474",48.60%,"19,474",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1972,"7,500",1,"7,500",1,"7,500",2,15000,"13,464",45.00%,"28,464","14,918",49.90%,"29,918",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1973,"3,000",1,"3,000",1,"3,000",2,6000,"7,034",52.10%,"13,034","7,506",55.60%,"13,506",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1974,750,1,750,1,750,2,1500,"2,133",56.60%,"3,633","2,270",60.20%,"3,770",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1975,"1,000",1,"1,000",1,"1,000",2,2000,"1,153",36.10%,"3,153","1,199",37.50%,"3,199",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1976,"3,000",1,"3,000",1,"3,000",2,6000,"5,682",46.60%,"11,682","6,204",50.80%,"12,204",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1977,500,1,500,1,500,2,1000,938,45.60%,"1,938","1,057",51.40%,"2,057",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1978,500,1,500,1,500,2,1000,991,46.10%,"1,991","1,148",53.40%,"2,148",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1979,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1980,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1981,500,1,500,1.01,504,2,1007,949,46.20%,"1,957","1,047",51.00%,"2,055",1,5,4.96,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1982,500,1,500,1.01,504,2,1007,"1,322",52.90%,"2,330","1,491",59.70%,"2,499",1,5,4.96,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1983,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1984,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1985,900,1,900,1.01,907,2,1813,"1,622",43.60%,"3,435","1,908",51.30%,"3,721",1,5,4.96,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1986,350,1,350,1.01,353,2,705,432,32.60%,"1,137",622,46.90%,"1,327",1,5,4.96,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1987,600,1,600,1.01,604,2,1209,566,30.50%,"1,775",648,34.90%,"1,857",1,5,4.96,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1988,700,1,700,1.01,705,2,1410,"1,510",45.70%,"2,920","1,894",57.30%,"3,304",1,5,4.96,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1989,300,1,300,1.01,302,2,604,366,32.90%,970,510,45.80%,"1,114",1,5,4.96,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1990,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1991,600,1,600,1.02,614,2,1228,"1,303",44.10%,"2,531","1,730",58.50%,"2,957",1,5,4.89,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1992,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1993,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1994,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1995,"6,000",1,"6,000",1.02,"6,139",2,12278,"14,086",46.90%,"26,364","17,783",59.20%,"30,061",1,5,4.89,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1996,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1997,"4,000",1,"4,000",1.02,"4,093",2,8185,"10,346",47.20%,"18,531","13,725",62.60%,"21,910",1,5,4.89,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1998,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,1999,"6,667",1,"6,667",1.02,"6,821",2,13642,772,5.00%,"14,415","1,694",11.00%,"15,336",1,5,4.89,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2000,"1,250",1,"1,250",1,"1,250",2,2500,"2,062",43.30%,"4,562","2,267",47.60%,"4,767",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2001,"3,750",1,"3,750",1,"3,750",2,7500,"4,780",35.80%,"12,280","5,861",43.90%,"13,361",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2002,"3,259",1,"3,259",1,"3,259",2,6519,"4,265",38.30%,"10,783","4,609",41.40%,"11,127",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2003,"4,167",1,"4,167",1,"4,167",2,8333,"2,600",22.30%,"10,933","3,326",28.50%,"11,660",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2004,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2005,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2006,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2007,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2008,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2009,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2010,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2011,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2012,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2013,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2014,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2015,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2016,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2017,,,,,,,,,,,,,,,,,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2018,"1,172",1,"1,172",1,"1,172",2,2344,58,2.40%,"2,402",69,2.90%,"2,413",1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-05,SX,Johnston,2019,140,1,140,1,140,2,280,6,2.00%,286,15,5.00%,295,1,5,5,Johnston,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1954,,,,,,,,,,,,,,,,,,,,4
SX_L-20-06,SX,Kitsumkalum,1955,,,,,,,,,,,,,,,,,,,,4
SX_L-20-06,SX,Kitsumkalum,1956,,,,,,,,,,,,,,,,,,,,4
SX_L-20-06,SX,Kitsumkalum,1957,,,,,,,,,,,,,,,,,,,,4
SX_L-20-06,SX,Kitsumkalum,1958,,,,,,,,,,,,,,,,,,,,4
SX_L-20-06,SX,Kitsumkalum,1959,,,,,,,,,,,,,,,,,,,,4
SX_L-20-06,SX,Kitsumkalum,1960,225,1,225,1.91,430,2,860,660,38.40%,"1,521",859,50.00%,"1,719",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1961,600,1,600,1.91,"1,147",2,2294,"1,978",45.50%,"4,272","2,051",47.20%,"4,346",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1962,600,1,600,1.91,"1,147",2,2294,"2,138",45.10%,"4,432","2,445",51.60%,"4,739",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1963,400,1.35,542,1.91,"1,036",2,2073,717,23.60%,"2,789",960,31.70%,"3,033",2.5,3.69,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1964,300,1.35,406,1.91,777,2,1554,"1,332",42.90%,"2,886","1,548",49.90%,"3,102",2.5,3.69,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1965,800,1,800,1.91,"1,530",2,3059,"1,658",31.20%,"4,717","2,251",42.40%,"5,310",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1966,425,1,425,1.91,813,2,1625,"2,189",55.50%,"3,814","2,318",58.80%,"3,944",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1967,775,1,775,1.91,"1,482",2,2964,"4,590",54.90%,"7,554","5,394",64.50%,"8,358",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1968,475,1,475,1.91,908,2,1816,"2,260",53.40%,"4,077","2,419",57.10%,"4,236",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1969,600,1,600,1.91,"1,147",2,2294,"1,835",42.40%,"4,129","2,029",46.90%,"4,323",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1970,475,1,475,1.91,908,2,1816,"1,560",45.30%,"3,376","1,629",47.30%,"3,446",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1971,600,1,600,1.91,"1,147",2,2294,"2,332",49.50%,"4,626","2,414",51.30%,"4,708",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1972,"1,700",1,"1,700",1.91,"3,250",2,6501,"6,497",47.40%,"12,998","7,198",52.50%,"13,699",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1973,"1,700",1,"1,700",1.91,"3,250",2,6501,"8,610",54.90%,"15,111","9,188",58.60%,"15,689",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1974,"1,700",1,"1,700",1.91,"3,250",2,6501,"10,603",59.60%,"17,104","11,283",63.40%,"17,784",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1975,950,1,950,1.91,"1,816",2,3633,"2,281",38.00%,"5,914","2,371",39.50%,"6,003",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1976,475,1,475,1.91,908,2,1816,"1,920",49.10%,"3,736","2,096",53.60%,"3,912",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1977,"1,700",1,"1,700",1.91,"3,250",2,6501,"6,811",48.00%,"13,312","7,677",54.10%,"14,178",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1978,475,1,475,1.91,908,2,1816,"2,021",48.60%,"3,837","2,342",56.30%,"4,158",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1979,210,1,210,1.91,402,2,803,798,47.10%,"1,601",890,52.60%,"1,693",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1980,225,1,225,1.91,430,2,860,769,39.80%,"1,630","1,074",55.50%,"1,935",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1981,175,1,175,1.91,335,2,669,704,48.70%,"1,373",777,53.70%,"1,446",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1982,275,1,275,1.91,526,2,1052,"1,444",53.50%,"2,496","1,646",61.00%,"2,698",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1983,220,1,220,1.91,421,2,841,429,27.30%,"1,271",729,46.40%,"1,570",2.5,5,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1984,250,1.14,285,1.91,545,2,1089,759,36.60%,"1,848",984,47.50%,"2,073",2.5,4.39,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1985,500,1.14,570,1.91,"1,089",2,2178,"1,983",43.20%,"4,161","2,407",52.50%,"4,585",2.5,4.39,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1986,500,1.14,570,1.91,"1,089",2,2178,"1,448",33.20%,"3,627","2,182",50.00%,"4,361",2.5,4.39,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1987,"1,000",1.14,"1,139",1.91,"2,178",2,4356,"2,303",32.80%,"6,659","2,657",37.90%,"7,013",2.5,4.39,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
SX_L-20-06,SX,Kitsumkalum,1988,600,1.14,684,1.91,"1,307",2,2614,"2,822",45.00%,"5,436","3,658",58.30%,"6,272",2.5,4.39,2.62,Kalum,[LOOKUP CU],Sockeye Model,4
